源声编码,源声描述,源声来源,观点编号,观点类别
201701ecm0058383,手机轻巧，携带方便。音质很棒，打电话听得清楚，拍照特别给力。。,Ejd,VPAD0385E001,外放音质好
201701ecm0058390,手机确实好，手感好舒适，像素高物流配送速度快。,Ejd,VPAD0452E001,手感/握感好
201701ecm0058393,手机确实漂亮，包装也很好，也很用心，直接全部贴好，装上卡直接可以用,Etianmao_hw,VPAD0459E001,外观好看
201701ecm0058396,手机确实特别好用。。喜欢 照相特别清楚,Ejd,VPAD0275E001,喜爱/好用
201701ecm0058398,手机三天就收到了，快递小哥服务很好，手机没有损坏，送的赠品都好使，都没有破损。手机很好没有色差，一点也不卡，速度很快。,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058399,手机三天就收到，样子很漂亮，功能也不错，拍照的确很清晰，自带的美颜功能也很好，老公也说不错 送的赠品也不错,Etianmao_hw,VPAD0459E001,外观好看
201701ecm0058400,手机闪充特别流畅买给对象的，觉得非常不错，1080P的全高清屏非常清楚，用起来很不错，造型很高，快递很快。,Esuning_hw,VPAD0165E001,充电快
201701ecm0058405,手机上网速度快，拍照效果太好了，充电速度快。手机可以登两个扣扣，两个微信。还可以分屏，一边看电视一边聊天。玩游戏一点都不卡。还送蓝牙耳机 蓝牙小v音响自拍杆充电宝。,Etianmao_hw,VPAD0082E002,拍照效果好
201701ecm0058407,手机上网速度很快，外观也很漂亮，我们用了很喜欢呢。客服布布客服态度非常好。但是售后服务好像没有实体店方便，我们在网上买的，到实体店要求售后，他们态度都不是很好。,Etianmao_hw,VPAD0459E001,外观好看
201701ecm0058408,手机上网很快，手感很好。,Ejd,VPAD0452E001,手感/握感好
201701ecm0058409,手机上网很快是正品,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058410,用了这么久才来评价，手机设计精美，功能实用，拍照，影音效果都非常好，运行流畅，电池很耐用！好！,Ejd,VPAD0082E002,拍照效果好
201701ecm0058411,手机设计漂亮，配置也不错优点：手机外观漂亮，到手后感觉确实不错，手机颜色相当好看，厚度刚好，摸起来很舒服，很上档次，流线机身整个弧度很贴手，握在手里的感觉很好，正合适我。屏幕的显示也很艳丽，非常细腻。拍照像素很不错，双摄效果棒棒哒，感觉像素特别高，而且晚上拍照也还可以，无论电脑上看还是手机上看，效果都很好。充电速度特别快，很快就能充满，手机的续航还不错。...缺点：一直玩着，感觉电池不太能撑...总结：手机设计时尚漂亮，配置也不错，做工精致，不能说什么性价比很高，但质量确实好，诚意还是看得到的，还算满意...,Ezol,VPAD0459E001,外观好看
201701ecm0058413,手机什么好用，照相也清楚，真的没有话说，上图,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058417,手机实物比照片好看一点 有点像iphone！ 前置双摄带闪光灯 适合自拍的人！,Ejd,VPAD0459E001,外观好看
201701ecm0058418,手机实在是有点卡,Ejd,VPAD0002E001,其他慢/卡顿(需备注程序名及重现步骤)
201701ecm0058419,手机实在太喜欢啦！嗨森，其他也不错，而且我还用了好几天才来评价的，客服的态度实在太好了，我觉得拍照听音乐都很美好，太喜欢了。看看之前拍的手机?,Etianmao_hw,VPAD0082E002,拍照效果好
201701ecm0058422,手机使用很棒，是正品，赠品很多而且很实用，拍照果然很清晰???,Ejd,VPAD0079E002,拍照清晰
201701ecm0058423,手机使用白条买的，2000万柔光双摄，像素非常好，比苹果手机像素好1万倍，就是物流上耽误了三天，等了三天，非常着急呀，拍照的时候，如果光线太暗，手机会自动给你打一个灯光，特别好，就算在光线暗的情况下，也可以做出非常好看的照片，总之，用了这么多年苹果手机，现在回归国产，我觉得，这么多年苹果白用了，还是，国产手机好，相信vivo手机，会继续支持你们的,Ejd,VPAD0277E001,支持vivo
201701ecm0058425,手机使用了，拍照确实挺好的，功能强大，物流业很快，送的蓝牙音响挺好的，音质不错。,Etianmao_hw,VPAD0385E001,外放音质好
201701ecm0058426,手机使用了好几天了，不错，挺好的音质什么的都挺不错的。最主要的是拍摄特别的清楚。唯一有点遗憾的是送的膜真心不咋地。居然膜上面摄像头的孔都没打。膜贴完了发现拍照不清晰了。只能揭了重新买了个膜，其他的都是特别不错的。客服按照我想要的东西准时发货了。大赞一个！,Etianmao_hw,VPAD0079E002,拍照清晰
201701ecm0058427,手机挺好的，速度很快，手机使用了两天，感觉很顺手，比苹果的好用。颜色也很喜欢。赠送的礼品，充电宝自拍杆还有蓝牙小音箱都很实用，特别是小音箱很可爱。还有0手续费的分期付款。总体满分评价 对了膜都帮贴好了非常感谢。,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058429,手机使用挺好，比较喜欢，快递比较快……,Ejd,VPAD0275E001,喜爱/好用
201701ecm0058430,手机使用一段时间了 手感很好 大小握在手里正合适 像素就不用说了 摔水果6s好几条街 前照相头把我的美图手机都比下去了 太赞了 运行速度也很快 手机很多贴心的东西 vivo真的挺人性化的 赞一个,Etianmao_hw,VPAD0452E001,手感/握感好
201701ecm0058431,手机试用了一段时间用着很好没出现问题，待机带小玩玩话可以坚持2天。目前很满意。,Etianmao_hw,VPAD0101E001,待机或使用时间长
201701ecm0058432,手机试了下电池完全够用非常流畅我说好用，照片效果非常棒，做工很有质感，颜色特别漂亮，神速，几个小时就到了,Esuning_hw,VPAD0101E001,待机或使用时间长
201701ecm0058433,手机试用当中。目前看来还不错。希望不要出现什么问题。物流超级快。头天晚上拍的，第二天早上就收到了。神速。用后再来追加,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058434,手机试用了两天，不比我儿子的苹果7plus差，反应速度快，就是无外置SD卡我觉得不好。,Etianmao_hw,VPAD0001E001,性能整体感受好
201701ecm0058438,手机是挺不错的，今年对国产手机特别青睐，因为网速真的很不错，但是快递真就不敢恭维了，那也叫顺风么？谁家顺丰揽件以后好几天不发货？在东莞出不来是因为快递小哥因为啥事儿被抓了么？一起买的手机，人家的提前3天就到了，也是够了，快递差评，手机好评！,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058442,手机是送给老公的生日礼物，他喜欢的不得了，手机非常完美，拍照清晰，通话也很清晰，老公特别喜欢,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058443,手机是帮朋友买的，所以收货有点晚，不过朋友很满意，手机非常好用， 信号好，网速快，拍照特别牛，整体非常满意！！,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058445,手机是原装正品，特地用过了才来评价，玩游戏看视频一点也不卡顿，屏幕触感特别灵敏，电池耐用，充电也很快,Etianmao_hw,VPAD0101E001,待机或使用时间长
201701ecm0058446,手机是原装正品，特意用了一天才来评价，手机外观很漂亮，上一个手机上一台手机是红米note2。系统比小米的要好，要方便，要快，很喜欢哦。充电对于没有用过充电5分钟，通话两小时的我来说没仔细算过一个小时左右，值得，很快啦！拍照效果很好，夜拍夜拍自拍也。还可以，拍三秒动态，照片，送的东西，很喜欢哦。,Etianmao_hw,VPAD0459E001,外观好看
201701ecm0058448,"手机是非常的好用,最重要的是真快服务还好，等会看我的工作照和自拍照。主要相机真的非常好用，手机屏幕还大，运行还快，超划算",Ejd,VPAD0275E001,喜爱/好用
201701ecm0058452,手机是帮儿子买的，他很喜欢！到手后就迫不及待用上了！??看视频玩游戏再也不怕屏幕小了！,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058455,手机是不错，就是没有通话全部自动全部录音这功能，我用的是vivox6手机都有这功能，有点小失望。小音响不错的。,Esuning_hw,VPAD0275E001,喜爱/好用
201701ecm0058456,手机是不错，可拿到手感觉黑色版本的没有图片上的好看不过款式我很喜欢系统我也很喜欢很流畅不知道用用会装怎么样指纹解锁很快超赞我很喜欢真心希望手机越做越好,Etianmao_hw,VPAD0001E001,性能整体感受好
201701ecm0058457,用了几天才来评价，手机是不错，速度1，还有拍照感觉很好，比小米的好很多了。充电也快，就是充电头太大了。,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058458,手机是不错，运行也快,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058459,手机是不错的，但是在派送的时候，却被我看到快递员将我的手机快递从面包车上的货物中找到之后，直接丢到地上，再给我打电话联系，为什么快递盒上没有贴易碎品的标记啊，这样子丢法，手机或者其他物品很容易出问题啊，请京东跟进这个问题啊,Ejd,VPAD0275E001,喜爱/好用
201701ecm0058465,手机是买给妈妈用的，外观设计很棒，拍照效果超赞，妈妈拿到手机就爱不释手了，不停的在拍照。很好の一款手机，以前都是买苹果的，其实国产手机还是不错的！支持国货！,Etianmao_hw,VPAD0459E001,外观好看
201701ecm0058467,手机是买来送给女朋友的，她很喜欢，也很大气哦，还送了很多礼物，非常好，拍照效果棒棒哒。,Etaobao_hw,VPAD0275E001,喜爱/好用
201701ecm0058468,手机是那个时候预订的 因为那个土豪金太俗 玫瑰金又不喜欢 然后突然间出来个灰色的 马上就定了一台 送的东西也不错 买这个手机主要是看上了它的照相功能 别说还挺实用 配置都是主流 适合爱拍照的美女 特别是自拍控 总体来说不错 好评,Etianmao_hw,VPAD0082E002,拍照效果好
201701ecm0058470,手机是全新的，包装完好。需要继续慢慢摸索里面的功能，照相高清，速度很快。,Ejd,VPAD0079E002,拍照清晰
201701ecm0058471,手机是全新未拆的，手感很好，手机速度很快，买的是X9plus，前置摄像头真不是吹的，晚上很清晰，客服态度很好，全5星！好评！,Etianmao_hw,VPAD0452E001,手感/握感好
201701ecm0058472,手机是送给媳妇的生日礼物，媳妇很喜欢，爱不释手，主要比较合适，送的手包很实用，还有个蓝牙小音响，可以接电话袄，这是实体店没有滴！快递很快！,Ejd,VPAD0275E001,喜爱/好用
201701ecm0058475,手机是晚上10点下单的，但是过了一会就发货了，物流很快，还送了东西，有蓝牙音响和充电宝，手机用了还不错，电量还行吧，外观总体还不错,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058479,手机是星空灰的颜色，非常喜欢。金属外壳和超薄机身拿在手机很有质感。手机运行速度很快运行多个应用都不会卡。照相的时候不开美颜功能都觉得很美丽了。买这个手机很满意。苏宁的服务很好，第二天手机就送到了。非常冷的天气里，快递小哥很尽职，早早就送到了。,Esuning_hw,VPAD0275E001,喜爱/好用
201701ecm0058482,手机是预定购买的，一直用vivo手机，一如既往的好！这次买x9puls也一样，充电快，像素也很高清，6g运行怎么都不怕会卡死！好评，支持国产。,Ejd,VPAD0277E001,支持vivo
201701ecm0058485,手机是原装，这品正品，手机外观很漂亮，杯壁上一个手机反应速度很快，之前买的手机慢的真的太慢了，现在果断买了个X9用着真心不错，听歌、微信、游戏那些都很好。,Etianmao_hw,VPAD0459E001,外观好看
201701ecm0058486,手机是在预售的时候定的 ，多送了蓝牙耳机，太水货了电充满关机放着自动跑电，找了客服也没解决 ，反正是送的无所谓了，只要手机没问题就行，手机还只用了10有没有问题也还发现不了&hellip;&hellip;,Etianmao_hw,VPAD0101E002,待机或使用时间短
201701ecm0058487,手机是真好，物流超级给力，一点也不卡,Ejd,VPAD0275E001,喜爱/好用
201701ecm0058490,物流很快，手机是指纹的，和苹果7差不多功能，而且网速也很快，物流也快，好评,Etianmao_hw,VPAD0275E001,喜爱/好用
201701ecm0058494,手机手感非常好，功能很强大，像素很高。还送礼物，低音炮音质不错。物流很快，第二天就到了。客服态度没得说。值得购买,Etianmao_hw,VPAD0452E001,手感/握感好
201701ecm0058495,手机手感、性能各方面都不错，对比了很多款手机，在同等价位的手机中，X9优势明显！,Ejd,VPAD0452E001,手感/握感好
